city_id,x,y,reward
28113,39887.548,90201.2312,43
28114,40807.2561,88565.892,51
28115,40836.9834,91018.1985,46
28116,40217.2663,90037.8942,68
28117,42126.1359,89223.9944,91
28118,40977.81,88434.778,77
28119,41569.1997,89805.9388,51
28120,38156.7151,88666.7237,25
28121,40306.708,89367.5955,43
28122,40193.3777,89653.1625,75
28123,39876.4247,87692.2461,44
28124,40623.9259,89230.9177,81
28125,39213.3798,89957.325,87
28126,39439.2016,88397.8259,61
28127,39954.2022,87804.4717,1
28128,40583.9291,90425.683,72
28129,41231.1433,90956.8109,56
28130,38860.3248,89876.4873,11
28131,38533.3826,88093.9264,74
28132,39332.2591,88113.0933,79
28133,38266.9942,88966.4567,28
28134,42158.3536,90195.9617,9
28135,38079.7739,90006.4986,34
28136,39745.8798,90327.9008,91
28137,39512.8127,87615.025,47
28138,41330.8688,89262.5871,71
28139,38957.5488,90505.9509,39
28140,39515.8809,90842.6298,25
28141,38697.548,89372.0224,34
28142,37967.5509,89373.9775,90
28143,38270.6038,88548.6637,42
28144,39628.9237,87792.2511,51
28145,39707.5474,90799.296,50
28146,41628.3671,89367.8714,29
28147,41209.1988,88281.172,11
28148,40452.8219,91197.0899,10
28149,39466.7145,90525.1246,29
28150,41797.8095,87844.7798,70
28151,39799.2013,87928.088,71
28152,38232.5503,89548.4255,48
28153,40370.8668,88489.2258,7
28154,39389.7736,89746.4835,27
28155,39999.7592,87584.4638,38
28156,39761.7014,87863.6413,24
28157,37910.0519,89839.8289,25
28158,41899.4723,88540.3588,53
28159,42233.3571,87925.9058,21
28160,41975.0267,89988.179,86
28161,37933.9353,88296.431,95
28162,38293.104,88669.7787,18
28163,38928.6577,89972.0472,5
28164,41141.4227,88983.4129,32
28165,39451.1546,89158.1403,25
28166,41622.8078,88552.2969,40
28167,41435.031,88164.2267,59
28168,38461.7194,90217.891,38
28169,42448.8973,90051.5137,24
28170,39263.0976,88792.2861,34
28171,41018.6475,90920.9753,53
28172,40425.8731,89369.8159,27
28173,40083.9212,88162.2671,84
28174,41098.3666,88742.2925,14
28175,37918.939,89046.1858,3
28176,38210.3321,90333.4526,39
28177,38767.27,89930.3781,30
28178,39551.992,90579.848,85
28179,39190.5944,87895.5872,58
28180,40266.4253,87651.9658,92
28181,38926.7106,87632.2467,75
28182,41286.1472,89294.5323,54
28183,39850.3256,90800.4077,65
28184,41396.4241,90298.7354,95
28185,41230.3151,89645.0973,89
28186,39855.3133,87724.4694,87
28187,37411.4401,89052.5737,85
28188,40286.7073,89282.0363,51
28189,39757.2681,91322.0912,70
28190,41964.472,88222.8525,4
28191,41105.5889,88902.8542,5
28192,39983.0975,89218.9778,71
28193,39249.2045,87860.3088,84
28194,39301.982,88341.7112,41
28195,37630.3283,88960.6264,91
28196,41442.5314,88578.1277,91
28197,41085.8658,88551.4518,19
28198,39670.3286,89535.3724,73
28199,39575.6027,90910.1318,36
28200,37793.9376,88688.9472,49
28201,39440.8683,88318.1009,97
28202,37650.605,88671.4452,75
28203,40163.0923,87583.6302,7
28204,38680.8837,90175.9432,20
28205,41736.4194,90116.5117,84
28206,38038.6585,88470.3272,12
28207,38487.8272,89199.2411,83
28208,42293.6254,90278.7398,85
28209,40950.5894,87606.977,63
28210,42055.0257,88464.2502,57
28211,40233.9338,90508.46,37
28212,39565.3162,88902.5763,9
28213,40805.0341,88683.9517,60
28214,38451.9922,87826.9744,34
28215,41107.2572,90883.7529,25
28216,38968.0986,87832.8074,5
28217,38862.8228,87641.6914,39
28218,37948.9411,89922.0531,27
28219,39441.7146,90648.181,41
28220,39878.1037,90164.0075,8
28221,38796.993,90101.4957,20
28222,37991.4367,88576.998,30
28223,40752.8149,89768.4373,69
28224,37501.7179,88968.6817,47
28225,41078.6484,90307.6256,7
28226,39206.7053,87821.419,21
28227,40777.5371,89669.8217,21
28228,41313.6454,90608.1916,72
28229,39723.6592,90079.5585,79
28230,40088.6478,88955.3589,36
28231,42368.3508,89117.0531,55
28232,39865.5905,87880.8639,51
28233,41713.6425,87933.6693,44
28234,40000.6042,90149.0075,24
28235,42168.3539,90023.7367,58
28236,40462.5398,89751.4971,97
28237,40223.0907,88720.6259,44
28238,39792.2546,88192.8217,94
28239,39476.9797,87558.6347,97
28240,40127.5345,88005.8694,98
28241,39346.436,90397.0639,21
28242,40393.9312,90554.0172,26
28243,41498.0887,89146.7508,26
28244,41279.4761,90938.4777,18
28245,40848.6498,90574.8556,67
28246,40782.8149,89654.821,20
28247,39668.6588,90125.6711,80
28248,40603.0913,87866.4225,30
28249,39595.5941,88938.4106,2
28250,37440.8846,89029.7952,18
28251,42225.8519,90027.0703,3
28252,41311.701,87608.372,18
28253,40247.2654,89939.8366,43
28254,41457.8121,90456.5204,52
28255,37700.3283,89370.6461,74
28256,38863.6561,87778.3618,14
28257,41084.2011,89162.0283,28
28258,38258.3836,89335.6392,27
28259,37421.994,89357.5882,2
28260,40535.8765,91268.76,30
28261,40538.0946,89678.9934,3
28262,39754.7577,88785.6268,29
28263,41905.0284,88184.5162,26
28264,40412.2559,88401.7222,33
28265,40319.478,88212.826,53
28266,39682.2718,89928.7186,60
28267,39064.766,88910.8958,57
28268,41245.0341,87606.7039,9
28269,38730.6035,88224.4862,94
28270,38003.1065,89371.1993,89
28271,38334.2165,89227.8558,16
28272,39577.5401,89034.5251,86
28273,41637.8083,88941.1955,55
28274,40376.1474,88980.3558,59
28275,39803.9252,87546.1313,47
28276,40553.372,89979.8371,2
28277,40306.7031,87658.3553,57
28278,39305.6022,90040.9405,55
28279,40917.2601,90825.417,19
28280,39456.7054,88807.2937,100
28281,38975.0462,89513.974,62
28282,37367.2721,89395.0888,79
28283,42339.1784,90394.5726,79
28284,41178.6452,88836.1864,45
28285,41966.4165,88585.6395,97
28286,39845.883,89858.1632,41
28287,40360.8739,89368.9836,32
28288,38958.099,87554.1894,96
28289,38851.9896,87651.4139,8
28290,42275.2986,89475.6692,23
28291,38805.3242,88564.2163,36
28292,42191.4123,88632.5924,83
28293,37850.6041,88672.8353,48
28294,40157.2545,88333.6648,27
28295,40670.8679,88405.3318,8
28296,38325.0498,89076.1824,11
28297,40045.8793,91399.5946,23
28298,41564.1974,88106.727,30
28299,42328.0681,90320.4061,95
28300,39529.4934,89959.8285,75
28301,37930.0462,88263.3741,72
28302,42379.4657,88062.8585,99
28303,38017.8297,89972.3317,34
28304,39229.4835,88378.1006,63
28305,40357.8142,87643.6332,22
28306,38457.2702,88539.2178,31
28307,40071.9819,89029.5284,4
28308,41700.586,89039.5337,28
28309,40941.7043,90863.7513,35
28310,40911.9771,88490.3345,92
28311,37960.6039,88651.1677,17
28312,42328.0755,88783.7119,6
28313,40024.7557,88052.5384,17
28314,38031.7134,88337.5443,70
28315,40105.0467,90144.841,38
28316,38232.8305,90153.7241,59
28317,38662.2702,89687.5917,9
28318,37645.3273,88695.8907,75
28319,40871.9829,90394.2955,95
28320,41423.9199,88326.4543,99
28321,41751.1412,89862.0577,3
28322,39866.703,88855.9084,12
28323,40759.4815,89565.0951,59
28324,41111.7037,89592.0397,92
28325,37908.94,89430.6473,21
28326,39851.9886,89307.3096,21
28327,41951.6948,88164.2393,85
28328,38635.8817,88249.4872,17
28329,39164.2139,89463.698,38
28330,40660.5915,87788.0876,7
28331,40553.9292,90593.7414,48
28332,38329.2145,88172.2619,8
28333,40911.6997,88398.3878,57
28334,38711.1588,89600.643,93
28335,39755.324,91261.2553,53
28336,39070.8771,88955.6204,34
28337,40186.4225,88104.7642,85
28338,38583.66,88126.4277,70
28339,40343.6535,90119.2856,60
28340,40485.5964,90343.7359,94
28341,39389.4804,88518.1076,100
28342,39013.6561,89185.0714,14
28343,40418.6468,88899.5186,61
28344,41045.8703,90637.0805,83
28345,39676.4352,91167.3629,82
28346,38285.049,88838.1182,89
28347,39275.8823,89645.6476,64
28348,39888.1033,90915.966,42
28349,40142.8193,89253.9798,34
28350,41084.7554,88775.0712,53
28351,38270.6039,88591.7207,14
28352,40204.203,87697.8006,80
28353,40248.9246,88822.8522,77
28354,42240.8552,89572.6146,24
28355,40792.5372,89898.7207,34
28356,39188.9367,90550.6759,7
28357,42002.805,88235.354,50
28358,40988.3701,89650.3753,47
28359,39710.8794,91265.9778,82
28360,40876.4224,88960.3524,70
28361,42443.6308,88236.4775,30
28362,37374.4941,89267.5834,69
28363,40113.0874,88312.5527,57
28364,39134.2153,90673.7341,20
28365,40995.5925,89743.99,87
28366,42088.3585,88456.751,61
28367,39824.2168,89605.0989,81
28368,40009.4809,87678.9114,19
28369,41351.1432,88492.5693,44
28370,40523.0947,89693.7164,65
28371,37623.3835,89196.7489,9
28372,41996.9749,89490.9429,24
28373,38445.6037,88713.3896,20
28374,39443.3813,90705.9594,41
28375,39785.8811,90150.9511,77
28376,38825.046,87983.6456,6
28377,38848.3802,89466.4709,75
28378,41235.0343,90731.8059,89
28379,41006.4215,87823.6496,44
28380,41100.8658,88527.5627,50
28381,39623.1033,90770.9615,51
28382,41398.9237,90415.9627,98
28383,42356.6808,89913.7337,69
28384,40911.7049,90468.1869,37
28385,40396.7069,89369.5386,92
28386,40911.6995,88529.5025,33
28387,40180.5948,89134.809,65
28388,41111.4224,87625.0355,93
28389,41650.8631,88252.845,95
28390,37126.9946,89383.6927,19
28391,37257.8278,89279.5264,32
28392,39600.3247,90963.4665,63
28393,40484.4833,89332.591,32
28394,40224.4879,89799.0001,81
28395,42281.6893,88300.6417,25
28396,38900.8833,90562.62,58
28397,39489.7752,89654.5405,74
28398,38082.5473,88427.5479,99
28399,39985.3267,89794.8299,10
28400,41224.2018,89052.5819,24
28401,39303.0929,88129.4824,13
28402,38235.8852,90101.2221,17
28403,40069.7562,88035.0376,11
28404,37889.7698,88514.4952,12
28405,39193.3811,90578.7321,7
28406,38202.5505,89365.9188,16
28407,40318.9223,88233.1049,68
28408,38664.7708,88978.3937,59
28409,41205.8653,88234.7815,66
28410,39713.9399,89629.8197,6
28411,40583.372,89548.1542,31
28412,40318.3667,88479.7814,90
28413,38734.4925,89928.1559,45
28414,40957.5373,90042.3372,89
28415,40113.649,89048.6954,71
28416,39070.327,90695.4012,54
28417,39788.6477,88919.2423,96
28418,40605.3162,89667.3248,79
28419,40493.3701,89079.8018,7
28420,39740.868,88681.4557,86
28421,40390.8741,89809.555,10
28422,41496.9757,88023.3891,59
28423,38518.9368,88750.3342,7
28424,40747.5379,90098.7294,63
28425,37936.437,88609.4993,38
28426,41883.9167,89992.0658,89
28427,40984.2044,90487.9103,5
28428,39706.9913,90652.627,81
28429,41704.1994,89622.0477,29
28430,39961.4383,89598.7139,77
28431,39425.3241,89297.5883,20
28432,39514.767,89232.5876,46
28433,40263.6474,87699.4673,14
28434,39279.204,88053.6466,76
28435,38899.4887,87753.6387,80
28436,39676.4272,89006.745,80
28437,39200.8725,88192.2617,33
28438,40483.928,89371.4818,89
28439,40616.1512,90559.2972,46
28440,41433.3662,89010.3589,23
28441,40136.7035,87566.963,77
28442,37850.0506,89235.3614,41
28443,41410.3127,90375.961,95
28444,38395.609,90269.2823,98
28445,37399.2187,88778.67,15
28446,37558.6613,89175.3588,64
28447,40280.8679,88677.2901,14
28448,40204.4897,90707.0738,23
28449,39418.0918,87599.4691,23
28450,40773.6473,87603.9184,19
28451,41533.089,89210.0866,64
28452,40920.8702,89639.2641,50
28453,42314.7406,89659.0056,96
28454,40203.3698,87615.2979,33
28455,39825.8652,88216.9898,32
28456,37965.6041,88688.3914,29
28457,38827.2679,87759.7503,72
28458,39509.7749,89571.2075,59
28459,41890.3061,89891.2291,24
28460,42225.8507,90308.4624,21
28461,40946.7022,89323.6983,3
28462,42006.6954,88782.8681,47
28463,39596.9883,89233.4185,38
28464,38227.8278,89058.6833,20
28465,39717.5338,88572.0053,19
28466,39300.3191,88934.795,15
28467,42278.0728,89949.846,49
28468,41171.1452,88932.0226,23
28469,41379.4765,87934.217,49
28470,37948.9399,89674.5451,87
28471,40348.9306,89631.4944,42
28472,38150.051,89488.7023,88
28473,38879.7726,90585.3988,34
28474,42344.4623,89527.3375,76
28475,42334.4564,90363.7393,83
28476,38958.657,89346.4664,49
28477,37626.7172,89052.8531,25
28478,39271.4375,89788.1505,25
28479,40846.7007,89028.132,95
28480,42277.5205,89426.7794,95
28481,39720.0514,89678.9883,1
28482,41023.9261,90644.3029,89
28483,40188.3793,91182.9195,70
28484,39263.6584,90485.1198,26
28485,39865.5916,87656.134,26
28486,39129.4875,88866.4519,38
28487,39853.0934,89028.9692,38
28488,41207.8111,87702.2608,39
28489,39650.6038,90040.9448,57
28490,41990.5826,88340.6341,3
28491,40533.3697,89060.356,40
28492,39322.2721,89653.1486,65
28493,39528.6634,89533.7073,67
28494,42153.9117,89823.7304,64
28495,38370.8872,90333.4511,66
28496,41495.8665,87848.6613,77
28497,41526.4242,87538.6524,75
28498,42344.4606,89779.008,43
28499,42305.5726,89856.5099,2
28500,42275.0208,89455.9465,35
28501,42295.8528,89028.9944,60
28502,42275.0198,89162.6077,3
28503,37220.8838,89460.9209,22
28504,39458.9365,90470.6791,2
28505,42004.1929,90017.3469,48
28506,39536.1554,89216.7533,79
28507,39069.4909,90107.3301,88
28508,41066.6997,88854.2406,49
28509,41662.5308,89980.1153,99
28510,40492.8181,90190.6768,65
28511,40433.0968,90184.5652,88
28512,40393.0973,90154.8421,45
28513,42327.7963,89119.5523,10
28514,42351.9625,89073.9964,79
28515,42420.8505,88980.9404,99
28516,41380.5896,89083.4161,41
28517,39604.2,88318.9362,25
28518,40872.5357,89313.4198,88
28519,42413.3505,89009.2742,58
28520,42379.1872,88366.7575,64
28521,39896.9817,89011.1923,33
28522,40263.9253,87608.0755,80
28523,40123.3662,88496.1719,90
28524,41444.4791,87631.4312,24
28525,40379.2031,87668.6342,51
28526,37557.2723,88698.9455,55
28527,37248.9435,88496.7086,82
28528,37123.6664,88630.3267,85
28529,37345.6083,88606.9932,27
28530,37100.0504,89261.4662,21
28531,37579.2158,88226.4237,77
28532,37005.3293,89176.4608,95
28533,37469.2168,88165.3082,41
28534,37188.3835,89325.0817,54
28535,37619.4946,88836.7311,30
28536,37212.5501,89296.1925,35
28537,37579.7715,88571.439,24
28538,37231.4391,89322.8607,58
28539,37498.9389,88587.8275,64
28540,37491.1612,88405.3184,61
28541,37367.2744,88486.4316,41
28542,37075.6068,89185.9071,22
28543,37443.6619,88467.8205,21
28544,37533.1056,88290.5921,46
28545,37535.8826,88482.8225,73
28546,37580.3268,88436.1547,20
28547,37543.1052,88375.5959,3
28548,37345.6083,88560.3241,54
28549,37325.3309,88551.99,11
28550,37460.6063,88406.1514,52
28551,37579.7714,88333.3725,45
28552,37062.8285,89231.7421,70
28553,37531.7155,88124.7523,11
28554,37490.3278,88442.5422,19
28555,37495.6055,88170.5867,78
28556,37482.8278,88474.2101,18
28557,37550.6056,88670.6106,4
28558,37110.8835,89356.1914,84
28559,37085.3292,89162.5731,48
28560,37579.217,88770.894,74
28561,37576.4379,88517.825,93
28562,37358.9413,88596.4373,21
28563,37602.272,88688.3899,20
28564,37168.6613,89351.7487,76
28565,37542.5505,88762.8377,37
28566,37570.3282,88800.0621,15
28567,37487.8286,88241.4226,10
28568,37462.8282,88520.8788,42
28569,37406.996,88578.1036,99
28570,37412.8294,88619.4948,53
28571,37536.7166,88227.2562,28
28572,37278.3872,88583.9357,6
28573,37100.3281,89307.3008,20
28574,37570.0482,88130.3089,76
28575,37202.5501,89272.3025,41
28576,37430.6068,88407.5399,41
28577,37584.7714,88286.9818,97
28578,37614.2165,88708.1133,86
28579,37235.05,89270.0811,90
28580,37306.1645,88537.8225,75
28581,37523.6619,88838.6749,52
28582,37052.829,89185.9066,30
28583,37378.941,88564.2136,56
28584,37535.8832,88631.1637,32
28585,37086.4391,89352.3016,60
28586,41345.5892,88842.5769,86
28587,38059.7718,88914.79,93
28588,41520.8678,87713.3799,20
28589,41316.7007,88856.1883,83
28590,42023.917,89206.7693,53
28591,39986.1415,88258.9387,23
28592,41529.4782,90395.9628,80
28593,41557.5335,90374.0179,93
28594,41502.8122,90270.6793,38
28595,41489.479,90253.7339,86
28596,41307.2549,90801.8085,98
28597,41412.5347,90427.6299,24
28598,41451.4233,90426.519,6
28599,38539.4953,90077.0521,56
28600,38589.773,90120.1087,49
28601,38483.9409,90154.833,10
28602,38415.3296,90118.7212,43
28603,38593.9383,89939.269,85
28604,38636.7162,90025.6606,34
28605,38670.3267,89984.5476,80
28606,38320.8818,89731.7643,66
28607,38424.4948,89982.6053,4
28608,38516.1634,90210.3903,83
28609,38567.5503,90030.9391,86
28610,38541.9967,90232.8909,71
28611,38624.4952,90150.9428,44
28612,38593.6614,90063.7178,13
28613,38649.7722,90093.1629,25
28614,38588.9386,89990.382,27
28615,38532.552,90186.7782,93
28616,38377.5489,89795.3771,14
28617,38376.4401,90056.2193,29
28618,38427.5499,89913.714,84
28619,38600.3279,90050.1062,69
28620,38601.4384,89966.7699,98
28621,38632.5493,89996.4929,6
28622,38523.6627,90135.3876,6
28623,38603.9375,89807.3195,35
28624,38287.271,89817.3229,74
28625,38575.607,90176.2219,69
28626,38490.327,89793.154,29
28627,38535.0499,89936.7695,91
28628,38461.4404,90091.7755,21
28629,38326.4383,89877.0468,9
28630,38549.4963,90200.6675,83
28631,38638.1048,89980.659,11
28632,38546.7174,90054.829,23
28633,38258.3815,89754.2656,20
28634,38360.3288,90042.6078,13
28635,38491.4387,89873.1567,23
28636,38463.1066,90040.9403,10
28637,38440.8853,90137.8884,48
28638,38640.0502,90107.3301,96
28639,38362.5488,89709.8187,38
28640,38596.4402,90184.8331,66
28641,38561.4383,89897.3233,85
28642,38533.9386,89898.1571,15
28643,38408.6616,89992.0501,92
28644,38658.6606,90047.3278,48
28645,38626.4387,90039.8278,69
28646,38543.385,90169.8331,20
28647,38496.1636,90212.6127,56
28648,38597.2705,89751.762,70
28649,38551.1613,90004.8273,54
28650,38533.9392,89988.9936,69
28651,38536.4405,90152.3325,64
28652,38528.9414,90242.3357,52
28653,38536.9956,90101.7753,39
28654,38473.6613,89939.2702,2
28655,40340.0336,88527.0053,14
28656,40346.1451,88592.5635,98
28657,40299.7561,88578.119,75
28658,40325.3115,88543.395,15
28659,39801.7171,89643.7107,68
28660,40281.4229,88603.1203,42
28661,42003.9178,87970.3461,34
28662,38048.1057,89042.8513,72
28663,37515.3285,88775.8937,69
28664,41386.9765,90763.753,8
28665,40007.826,90873.7433,50
28666,39901.6985,88363.6646,40
28667,41333.3679,89091.7497,40
28668,38964.4926,90385.6703,97
28669,41167.537,90042.6136,18
28670,42320.5773,88355.0887,87
28671,37295.8838,89496.2024,1
28672,40984.7586,89457.3128,6
28673,40147.8242,91002.913,50
28674,42278.6339,88260.9184,23
28675,41126.9773,87735.5936,73
28676,42198.0798,88253.4159,65
28677,40558.0943,89770.663,64
28678,38179.7695,88351.7123,57
28679,38017.5463,88273.9307,82
28680,41623.6459,87591.9894,68
28681,41855.8654,89520.383,62
28682,41814.7543,89561.4938,32
28683,41798.0858,89748.7214,41
28684,41800.8624,90068.1777,67
28685,41986.9713,88405.08,42
28686,42241.1322,88920.9351,100
28687,42245.8543,88903.1572,95
28688,41904.7498,90036.512,50
28689,41091.6998,87685.0365,82
28690,40679.4823,90024.2825,52
28691,40963.371,90145.1196,37
28692,40908.0933,90114.0073,52
28693,41225.0347,88913.1339,96
28694,41091.9773,88642.0109,40
28695,41187.8142,89366.2004,100
28696,41184.7593,89485.6477,96
28697,40100.3143,87648.0769,16
28698,40113.3683,87921.1433,77
28699,40716.7042,89562.3181,56
28700,40717.5374,89584.2635,93
28701,40366.1524,89990.3933,17
28702,40394.4852,89937.6141,28
28703,40202.5457,90941.245,38
28704,40141.7131,90842.9096,85
28705,40029.4925,90571.7939,24
28706,40083.9361,90705.1291,15
28707,40093.6566,89419.8207,79
28708,39991.9938,89512.3243,19
28709,39847.2692,90554.5708,92
28710,41327.8131,89217.8638,56
28711,41324.2019,89178.1406,19
28712,39881.4248,88773.9613,23
28713,38981.435,89470.9166,10
28714,39102.5416,88335.3213,25
28715,38890.8785,88187.2622,24
28716,39302.5395,88628.9455,3
28717,39155.5952,88077.814,40
28718,40017.5319,88406.7237,89
28719,37900.0495,88902.2902,9
28720,39119.4874,88710.0556,6
28721,39101.7091,88597.2735,37
28722,39050.5986,88543.3822,21
28723,39201.1501,88154.2051,79
28724,41168.9225,87628.0921,33
28725,37523.3839,89098.1327,69
28726,37549.2161,89503.9856,28
28727,38938.9368,90229.2778,15
28728,38697.2708,89979.5472,37
28729,38898.9367,90142.3306,94
28730,38934.77,90203.4436,63
28731,37157.2724,89272.0235,66
28732,37676.7164,88769.7836,73
28733,37656.1611,88851.7321,99
28734,38280.3272,88902.2873,90
28735,38569.7731,90104.5528,15
28736,38610.0486,89495.0849,12
28737,39475.8686,87871.9763,61
28738,39267.8155,87790.3075,79
28739,39507.8124,87764.7514,58
28740,39845.3137,87662.8011,20
28741,39612.8127,87937.5332,98
28742,39545.8685,87534.4669,53
28743,41570.8651,87943.9439,76
28744,39094.4879,88852.561,79
28745,38618.937,88859.7802,77
28746,37648.661,88763.3942,79
28747,37628.106,89114.8005,36
28748,41747.5332,87711.1628,74
28749,41718.0893,87673.6608,89
28750,41850.8659,87697.2762,68
28751,41730.0347,87579.2134,13
28752,41780.588,87773.3881,84
28753,41824.1994,87709.2204,21
28754,41847.2546,87729.4995,66
28755,41927.809,87811.1713,90
28756,41798.644,87711.1642,26
28757,41090.311,88851.4631,15
28758,40879.7555,88600.0606,95
28759,40880.5891,88700.3422,71
28760,41095.8666,88834.7959,3
28761,41771.4234,87578.9366,8
28762,41710.5906,87552.2676,29
28763,41815.8657,87743.9436,56
28764,41698.0891,87708.6616,55
28765,41860.0324,87718.3883,53
28766,41704.2012,87605.0471,3
28767,39571.9909,91043.4693,95
28768,39827.5506,89709.547,89
28769,39770.8845,89723.991,96
28770,39798.106,89627.3211,22
28771,39781.1618,89655.3774,91
28772,39762.5507,89634.2649,1
28773,39877.5498,89600.9336,8
28774,39831.4391,89633.989,1
28775,39776.9948,89609.8199,45
28776,39853.3833,89614.5444,26
28777,40620.0383,89626.7674,96
28778,40481.9839,89835.3885,21
28779,40538.0934,89231.4744,70
28780,39651.9911,90556.2369,44
28781,38803.698,88455.133,25
28782,39836.1433,88366.7194,70
28783,39022.8247,90190.6657,51
28784,39115.8815,90575.1203,25
28785,39137.8259,90576.7872,13
28786,39669.7638,89158.6926,1
28787,40231.4335,90197.3427,42
28788,39914.7715,89854.2752,81
28789,39955.032,88407.0007,6
28790,39558.3814,90029.2765,42
28791,41295.0348,89036.1928,23
28792,41273.6456,88831.7433,35
28793,41769.7562,87618.1046,32
28794,41679.4786,87645.0479,68
28795,40248.6474,87670.0218,31
28796,40308.6476,87529.7401,71
28797,40461.4244,87922.5342,91
28798,38721.1581,87650.3028,1
28799,38019.4954,89602.8749,46
28800,37916.4401,89676.2123,71
28801,41795.3068,88240.6259,89
28802,41818.0865,87918.394,21
28803,37819.2175,89322.3099,54
28804,37934.4953,89363.6996,79
28805,37898.9402,89622.0438,22
28806,41818.9219,87685.6083,85
28807,41843.6437,87712.5544,100
28808,41778.0891,87666.7177,73
28809,41772.8107,87722.275,99
28810,41933.9206,87752.8361,79
28811,41945.8643,87819.5054,8
28812,41980.309,87773.9492,8
28813,41890.3098,87745.6124,58
28814,41914.4765,87711.4452,51
28815,41928.643,87726.7239,69
28816,41972.5318,87693.3905,90
28817,41999.7538,87692.8357,56
28818,41980.5872,87720.8917,21
28819,41938.9208,87711.168,59
28820,41921.6992,87647.832,97
28821,41901.4213,87686.1661,56
28822,41880.0327,87666.7204,32
28823,42295.0229,87983.4095,30
28824,42464.1877,87817.0168,23
28825,42378.355,87898.1298,72
28826,42495.0197,87991.1913,27
28827,41880.8657,87702.8328,65
28828,42363.9107,87963.4099,79
28829,42494.4642,87971.7461,50
28830,42290.8561,87887.2942,87
28831,42268.6344,87998.6875,27
28832,42343.6332,87945.0755,28
28833,42309.467,87892.5726,62
28834,38879.4908,88951.4487,53
28835,40566.7054,90017.0605,96
28836,40563.9278,90050.9504,11
28837,40070.3251,90998.1906,65
28838,39940.0461,91347.9257,44
28839,39980.8795,91361.2596,82
28840,39958.6572,91375.7047,15
28841,39896.7143,90978.7452,81
28842,39930.0461,91368.7599,70
28843,39303.9259,87977.8114,97
28844,39403.0918,87666.6933,99
28845,39211.1493,87976.1444,52
28846,39384.4807,87707.8055,23
28847,40327.2655,90266.5114,51
28848,40531.9847,90290.9573,59
28849,40461.9856,90340.9579,14
28850,42028.3615,87987.2917,32
28851,41597.2522,88435.9048,56
28852,40076.1458,87958.3671,71
28853,41480.3085,88179.2278,40
28854,42026.6976,87671.1688,100
28855,42063.3629,87697.5595,14
28856,41701.9787,87625.881,1
28857,41690.3117,87666.7156,10
28858,41706.4229,87656.16,25
28859,41928.3654,87695.3339,20
28860,42046.9701,88494.8062,85
28861,42200.0246,87855.0687,65
28862,39811.1429,88272.2701,21
28863,41970.3066,88723.6986,26
28864,41986.6949,88665.9198,29
28865,39469.4789,88329.4904,92
28866,39481.1451,88407.2711,78
28867,39453.9235,88373.6585,20
28868,39442.2569,88420.8822,13
28869,41836.1407,88075.3442,87
28870,39646.98,87557.2443,70
28871,38551.1602,88108.3714,66
28872,38371.9927,88026.1454,94
28873,41942.8068,89114.5423,29
28874,41981.1409,89595.1117,45
28875,41911.142,89366.7697,24
28876,41943.9182,89152.8766,60
28877,41891.6958,89064.262,95
28878,41921.1405,89133.4309,77
28879,41663.6408,88448.962,94
28880,41683.6407,88393.683,9
28881,38726.4367,89293.1295,68
28882,38565.6046,89393.4147,62
28883,41115.5877,87947.8226,42
28884,41333.9211,88457.5681,91
28885,41345.8651,88387.2885,98
28886,41375.8648,88388.4,95
28887,41366.6986,88466.4577,90
28888,41385.3094,88435.6238,3
28889,41399.4758,88397.8451,52
28890,40666.4268,89580.0978,62
28891,40615.038,89407.8698,64
28892,39662.2698,89392.0338,50
28893,39611.7089,89159.8052,13
28894,38888.38,89745.0929,84
28895,38862.2698,90057.3277,6
28896,38849.7698,90043.7161,55
28897,38952.2701,90258.4452,97
28898,38944.4916,90121.7745,81
28899,38917.2699,90150.1086,93
28900,37699.2172,89235.6398,48
28901,37703.9393,89210.6387,75
28902,39039.4863,88066.1471,22
28903,38378.6607,89043.4021,1
28904,38325.0494,88927.8431,82
28905,38973.6595,90463.4497,69
28906,37575.0507,88938.4027,67
28907,37589.495,88929.7912,13
28908,37588.9394,88887.5668,84
28909,37445.0515,88832.8403,35
28910,40887.5373,90014.2809,32
28911,41139.7559,88841.7415,99
28912,41136.1448,88815.3516,10
28913,42121.1361,88363.6941,80
28914,42000.5827,88273.4105,17
28915,42124.747,88388.417,60
28916,42138.6357,88402.5844,78
28917,42048.915,88348.136,57
28918,42062.248,88373.6926,53
28919,42048.0818,88314.2463,15
28920,41688.0857,88939.2529,59
28921,41735.0324,89240.3712,65
28922,41664.7525,88941.1965,89
28923,40063.0966,89196.7556,15
28924,37928.3848,89802.0497,46
28925,37984.4956,89839.828,76
28926,37808.6584,88454.2147,54
28927,37730.6035,88526.4395,75
28928,37823.6583,88435.6029,69
28929,39713.1048,89470.9249,83
28930,39592.2744,89622.0411,32
28931,39919.494,89582.8789,70
28932,39777.5505,89828.7168,89
28933,38520.0485,88879.7825,39
28934,38496.4369,88750.3346,45
28935,40216.9883,89993.1709,85
28936,37143.6656,88718.6639,64
28937,38282.5524,90142.0565,23
28938,39230.8816,89609.5353,95
28939,38374.7719,89903.4363,87
28940,38228.1042,89726.2095,3
28941,42177.5253,87819.2334,92
28942,42335.022,88112.3037,94
28943,42446.1311,88135.9181,20
28944,42479.1861,88133.4188,90
28945,39806.4218,88475.8908,51
